|6.6.6
fo98                                                                                                
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  898.1500       26001.00      -2050604.      -1822409.       119.2575       254.0730       170.4302       4.362128      0.1594150E-03  0.3513584E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       26001.00      -2063542.      -1813840.       113.6813       263.3567       172.2859       4.370151      0.1614504E-03  0.3546829E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       26001.00      -2076934.      -1805183.       108.6875       272.2549       174.0014       4.378270      0.1632997E-03  0.3580664E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       26001.00      -2090761.      -1796442.       104.1919       280.7988       175.5944       4.386478      0.1649843E-03  0.3615093E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       26001.00      -2105008.      -1787625.       100.1255       289.0163       177.0796       4.394766      0.1665220E-03  0.3650126E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       26001.00      -2119658.      -1778736.       96.43172       296.9318       178.4694       4.403128      0.1679278E-03  0.3685771E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       26001.00      -2134697.      -1769779.       93.06314       304.5673       179.7742       4.411557      0.1692145E-03  0.3722036E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       26001.00      -2150110.      -1760760.       89.98015       311.9423       181.0031       4.420047      0.1703929E-03  0.3758931E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       26001.00      -2165887.      -1751680.       87.14924       319.0746       182.1636       4.428594      0.1714725E-03  0.3796468E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       26001.00      -2182014.      -1742544.       84.54192       325.9799       183.2624       4.437193      0.1724613E-03  0.3834658E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       26001.00      -2198481.      -1733355.       82.13377       332.6728       184.3053       4.445839      0.1733664E-03  0.3873513E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       26001.00      -2215278.      -1724115.       79.90380       339.1662       185.2974       4.454529      0.1741938E-03  0.3913046E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       26001.00      -2232395.      -1714826.       77.83384       345.4720       186.2431       4.463257      0.1749489E-03  0.3953270E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       26001.00      -2249822.      -1705491.       75.90807       351.6012       187.1463       4.472022      0.1756363E-03  0.3994201E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       26001.00      -2267552.      -1696112.       74.11267       357.5636       188.0105       4.480820      0.1762602E-03  0.4035852E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       26001.00      -2285576.      -1686691.       72.43554       363.3683       188.8389       4.489647      0.1768242E-03  0.4078239E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       27001.00      -1936485.      -1908976.       339.2596       92.26867       116.6190       4.276475      0.9757368E-04  0.3149089E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
