|6.6.6
fo_moT                                                                                              
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  548.1500       23001.00      -1987678.      -1891792.       189.4084       174.9256       150.8993       4.319829      0.1397456E-03  0.3335443E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       23001.00      -1996761.      -1884149.       174.3688       188.2676       154.7528       4.326941      0.1446319E-03  0.3365295E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       23001.00      -2006491.      -1876325.       161.7017       200.8277       158.1254       4.334283      0.1489651E-03  0.3395765E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       23001.00      -2016832.      -1868343.       150.8946       212.6900       161.1114       4.341830      0.1528464E-03  0.3426848E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       23001.00      -2027750.      -1860219.       141.5724       223.9269       163.7813       4.349561      0.1563528E-03  0.3458541E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       23001.00      -2039215.      -1851969.       133.4539       234.6008       166.1884       4.357460      0.1595440E-03  0.3490844E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       23001.00      -2051202.      -1843604.       126.3247       244.7653       168.3746       4.365511      0.1624671E-03  0.3523760E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       23001.00      -2063684.      -1835134.       120.0182       254.4672       170.3726       4.373703      0.1651597E-03  0.3557291E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       23001.00      -2076641.      -1826569.       114.4029       263.7472       172.2089       4.382024      0.1676523E-03  0.3591444E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       23001.00      -2090052.      -1817916.       109.3740       272.6410       173.9051       4.390465      0.1699698E-03  0.3626224E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       23001.00      -2103899.      -1809181.       104.8466       281.1798       175.4787       4.399018      0.1721330E-03  0.3661641E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       23001.00      -2118165.      -1800370.       100.7513       289.3914       176.9446       4.407676      0.1741592E-03  0.3697703E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       23001.00      -2132834.      -1791488.       97.03113       297.3005       178.3149       4.416432      0.1760628E-03  0.3734419E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       23001.00      -2147890.      -1782540.       93.63833       304.9290       179.6003       4.425281      0.1778562E-03  0.3771801E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       23001.00      -2163322.      -1773529.       90.53305       312.2965       180.8096       4.434216      0.1795500E-03  0.3809861E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       23001.00      -2179116.      -1764460.       87.68155       319.4208       181.9506       4.443234      0.1811531E-03  0.3848609E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       23001.00      -2195260.      -1755335.       85.05514       326.3177       183.0297       4.452330      0.1826733E-03  0.3888060E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       23001.00      -2211744.      -1746158.       82.62926       333.0017       184.0528       4.461500      0.1841173E-03  0.3928228E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       23001.00      -2228557.      -1736931.       80.38277       339.4859       185.0250       4.470741      0.1854910E-03  0.3969127E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       23001.00      -2245690.      -1727656.       78.29737       345.7821       185.9506       4.480048      0.1867995E-03  0.4010772E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       23001.00      -2263132.      -1718336.       76.35714       351.9014       186.8337       4.489419      0.1880473E-03  0.4053180E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       23001.00      -2280877.      -1708973.       74.54818       357.8535       187.6776       4.498852      0.1892383E-03  0.4096368E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       23001.00      -2298915.      -1699569.       72.85829       363.6477       188.4854       4.508342      0.1903758E-03  0.4140353E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       24001.00      -1949329.      -1921731.       341.5097       92.56369       116.8226       4.285975      0.9910937E-04  0.3184222E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       24001.00      -1954436.      -1915626.       293.2296       111.4731       126.9146       4.291224      0.1104262E-03  0.3210483E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       24001.00      -1960454.      -1909077.       257.1951       129.0398       134.7672       4.296982      0.1195639E-03  0.3237498E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       24001.00      -1967319.      -1902175.       229.3000       145.3627       141.1089       4.303155      0.1271525E-03  0.3265213E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       24001.00      -1974972.      -1894984.       207.0873       160.5699       146.3748       4.309678      0.1335936E-03  0.3293592E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       24001.00      -1983359.      -1887550.       188.9969       174.7861       150.8423       4.316500      0.1391569E-03  0.3322611E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       24001.00      -1992436.      -1879910.       173.9911       188.1233       154.6980       4.323582      0.1440308E-03  0.3352254E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       24001.00      -2002159.      -1872089.       161.3525       200.6790       158.0724       4.330894      0.1483517E-03  0.3382510E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       24001.00      -2012492.      -1864109.       150.5699       212.5375       161.0601       4.338410      0.1522209E-03  0.3413373E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       24001.00      -2023402.      -1855988.       141.2688       223.7709       163.7314       4.346110      0.1557151E-03  0.3444840E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       24001.00      -2034860.      -1847740.       133.1689       234.4415       166.1398       4.353976      0.1588942E-03  0.3476912E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       24001.00      -2046838.      -1839378.       126.0560       244.6032       168.3271       4.361995      0.1618051E-03  0.3509590E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       24001.00      -2059312.      -1830911.       119.7639       254.3024       170.3262       4.370153      0.1644853E-03  0.3542877E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       24001.00      -2072261.      -1822348.       114.1616       263.5799       172.1635       4.378440      0.1669655E-03  0.3576780E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       24001.00      -2085664.      -1813697.       109.1443       272.4714       173.8605       4.386846      0.1692705E-03  0.3611305E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       24001.00      -2099502.      -1804964.       104.6275       281.0080       175.4350       4.395364      0.1714209E-03  0.3646459E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       24001.00      -2113759.      -1796155.       100.5418       289.2176       176.9016       4.403986      0.1734342E-03  0.3682251E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       24001.00      -2128419.      -1787275.       96.83029       297.1248       178.2727       4.412706      0.1753247E-03  0.3718691E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       24001.00      -2143467.      -1778329.       93.44549       304.7515       179.5587       4.421517      0.1771048E-03  0.3755789E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       24001.00      -2158890.      -1769321.       90.34756       312.1173       180.7687       4.430414      0.1787849E-03  0.3793557E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       24001.00      -2174675.      -1760253.       87.50284       319.2400       181.9102       4.439394      0.1803742E-03  0.3832006E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       24001.00      -2190810.      -1751131.       84.88271       326.1354       182.9900       4.448450      0.1818802E-03  0.3871150E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       24001.00      -2207285.      -1741955.       82.46266       332.8180       184.0137       4.457580      0.1833099E-03  0.3911003E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       24001.00      -2224088.      -1732730.       80.22159       339.3008       184.9864       4.466780      0.1846689E-03  0.3951578E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       24001.00      -2241212.      -1723457.       78.14124       345.5957       185.9126       4.476046      0.1859624E-03  0.3992891E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       24001.00      -2258645.      -1714139.       76.20574       351.7137       186.7962       4.485375      0.1871949E-03  0.4034958E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       24001.00      -2276380.      -1704778.       74.40121       357.6647       187.6406       4.494765      0.1883702E-03  0.4077795E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       24001.00      -2294409.      -1695376.       72.71547       363.4578       188.4491       4.504212      0.1894917E-03  0.4121419E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       25001.00      -1945045.      -1917476.       340.7591       92.46484       116.7469       4.282797      0.9859395E-04  0.3172433E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       25001.00      -1950146.      -1911375.       292.5860       111.3630       126.8443       4.288020      0.1098951E-03  0.3198514E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       25001.00      -1956159.      -1904829.       256.6316       128.9205       134.7013       4.293750      0.1190184E-03  0.3225343E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       25001.00      -1963017.      -1897930.       228.7987       145.2358       141.0465       4.299896      0.1265934E-03  0.3252867E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       25001.00      -1970664.      -1890742.       206.6356       160.4366       146.3154       4.306391      0.1330216E-03  0.3281050E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       25001.00      -1979045.      -1883312.       188.5858       174.6472       150.7854       4.313184      0.1385723E-03  0.3309867E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       25001.00      -1988114.      -1875674.       173.6136       187.9795       154.6433       4.320236      0.1434339E-03  0.3339303E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       25001.00      -1997830.      -1867855.       161.0036       200.5310       158.0196       4.327518      0.1477427E-03  0.3369347E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       25001.00      -2008155.      -1859878.       150.2454       212.3856       161.0089       4.335003      0.1515998E-03  0.3399992E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       25001.00      -2019058.      -1851760.       140.9655       223.6155       163.6817       4.342672      0.1550820E-03  0.3431236E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       25001.00      -2030507.      -1843514.       132.8840       234.2830       166.0914       4.350506      0.1582490E-03  0.3463079E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       25001.00      -2042478.      -1835154.       125.7875       244.4417       168.2799       4.358492      0.1611478E-03  0.3495522E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       25001.00      -2054944.      -1826690.       119.5099       254.1383       170.2801       4.366617      0.1638159E-03  0.3528568E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       25001.00      -2067884.      -1818129.       113.9205       263.4133       172.1183       4.374870      0.1662837E-03  0.3562224E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       25001.00      -2081279.      -1809480.       108.9149       272.3024       173.8163       4.383242      0.1685763E-03  0.3596495E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       25001.00      -2095109.      -1800749.       104.4085       280.8369       175.3915       4.391725      0.1707142E-03  0.3631389E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       25001.00      -2109357.      -1791943.       100.3324       289.0446       176.8589       4.400312      0.1727146E-03  0.3666915E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       25001.00      -2124008.      -1783065.       96.62962       296.9498       178.2307       4.408995      0.1745921E-03  0.3703081E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       25001.00      -2139047.      -1774121.       93.25281       304.5748       179.5175       4.417769      0.1763590E-03  0.3739898E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       25001.00      -2154461.      -1765115.       90.16223       311.9389       180.7281       4.426629      0.1780257E-03  0.3777378E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       25001.00      -2170237.      -1756049.       87.32429       319.0600       181.8703       4.435570      0.1796013E-03  0.3815531E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       25001.00      -2186363.      -1746929.       84.71043       325.9539       182.9506       4.444588      0.1810934E-03  0.3854372E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       25001.00      -2202829.      -1737755.       82.29620       332.6351       183.9749       4.453678      0.1825088E-03  0.3893913E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       25001.00      -2219624.      -1728532.       80.06054       339.1165       184.9482       4.462837      0.1838533E-03  0.3934168E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       25001.00      -2236738.      -1719261.       77.98525       345.4102       185.8750       4.472062      0.1851320E-03  0.3975153E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       25001.00      -2254162.      -1709945.       76.05447       351.5270       186.7591       4.481350      0.1863493E-03  0.4016882E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       25001.00      -2271887.      -1700586.       74.25437       357.4768       187.6042       4.490696      0.1875091E-03  0.4059372E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       25001.00      -2289907.      -1691185.       72.57279       363.2687       188.4132       4.500100      0.1886148E-03  0.4102640E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       26001.00      -1940764.      -1913224.       340.0091       92.36650       116.6714       4.279630      0.9808207E-04  0.3160722E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       26001.00      -1945860.      -1907127.       291.9429       111.2534       126.7742       4.284827      0.1093676E-03  0.3186625E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       26001.00      -1951867.      -1900584.       256.0685       128.8017       134.6355       4.290531      0.1184766E-03  0.3213270E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       26001.00      -1958719.      -1893688.       228.2977       145.1095       140.9843       4.296649      0.1260382E-03  0.3240605E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       26001.00      -1966359.      -1886504.       206.1842       160.3039       146.2562       4.303116      0.1324535E-03  0.3268593E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       26001.00      -1974733.      -1879076.       188.1749       174.5090       150.7287       4.309880      0.1379917E-03  0.3297211E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       26001.00      -1983795.      -1871441.       173.2365       187.8364       154.5887       4.316903      0.1428412E-03  0.3326443E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       26001.00      -1993504.      -1863625.       160.6550       200.3835       157.9670       4.324155      0.1471379E-03  0.3356276E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
